Año,Mes,Fecha_Pub_DOF,Clave ciudad,Nombre ciudad,División,Grupo,Clase,Subclase,Clave genérico,Genérico,Consecutivo,Especificación,Precio promedio,Cantidad,Unidad,Estatus
2018,11,17/12/2018 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOPHAGE, MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",358.5,1,CAJA,
2018,11,17/12/2018 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"DIABION, MED P/DIAB, CAPSULAS, DE 30, LAB MERCK",239.4,1,CAJA,
2018,11,17/12/2018 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"GALVUS MET, MED P/DIAB, COMPRIMIDOS, 30 DE 50/850 MG, LAB NO",598,1,CAJA,
2018,11,17/12/2018 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"THIOCTACID, METABOLICO, TABLETAS, 30 DE 600 MG, LAB BAYER",607.02,1,FCO,
2018,11,17/12/2018 00:00,11,"Puebla, Pue.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,7,"GLIMETAL, TABLETAS 16, DE 1000/2 MG, LAB SILANES",491.36,1,CAJA,
2018,11,17/12/2018 00:00,12,"San Luis Potosí, S.L.P.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"ACARBOSA, MED P/DIAB, TABLETAS, 50 MG, 30 PZAS, ALPHARMA",66,1,CAJA,
2018,11,17/12/2018 00:00,12,"San Luis Potosí, S.L.P.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOBAY, MED P/DIAB, TABLETAS, C/30 DE 50 MG, LAB BAYER",199,1,CAJA,
2018,11,17/12/2018 00:00,12,"San Luis Potosí, S.L.P.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOVANCE, MED P/DIAB, TABLETAS, C/60, DE 500/2.5 MG, LAB M",368.2,1,CAJA,
2018,11,17/12/2018 00:00,12,"San Luis Potosí, S.L.P.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"AMARYL, MED P/DIAB, TABLETAS, C/15 DE 2 MG, SANOFI AVENTIS",264.67,1,CAJA,
2018,11,17/12/2018 00:00,12,"San Luis Potosí, S.L.P.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DABEX, METABOLICO, TABLETAS, C/30 DE 850 MG, ME",209.68,1,CAJA,
2018,11,17/12/2018 00:00,12,"San Luis Potosí, S.L.P.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"GLUCERNA, MED P/DIAB, SUSPENSION, FCO C/237 ML, ABBOTT LAB",47.5,1,FCO,
2018,11,17/12/2018 00:00,12,"San Luis Potosí, S.L.P.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,7,"METFORMINA, MED P/DIAB, TABLETAS, 30 DE 850 MG, PHARMA LIFE",16.5,1,CAJA,
2018,11,17/12/2018 00:00,13,"Tapachula, Chis.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"MELLITRON, MED P/DIAB, TABLETAS, 40 DE 400/125 MG, LAB JANSS",261,1,CAJA,
2018,11,17/12/2018 00:00,13,"Tapachula, Chis.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"JANUVIA, MED P/DIAB, TABLETAS, 28 DE 100 MG, LAB MERCK",999,1,CAJA,
2018,11,17/12/2018 00:00,13,"Tapachula, Chis.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"MAVIGLIN, MED P/DIAB, TABLETAS, 30 25 MG, LAB GENERICO",46,1,CAJA,
2018,11,17/12/2018 00:00,13,"Tapachula, Chis.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLUCOPHAGE, MED P/DIAB, CAPSULAS, 40 DE 850 MG, LAB ROCHE",355,1,CAJA,
2018,11,17/12/2018 00:00,14,"Toluca, Edo. de Méx.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DIABEX, MED P/DIAB, TABLETAS, 30 DE 850MG, LAB MERCK",264.45,1,CAJA,
2018,11,17/12/2018 00:00,14,"Toluca, Edo. de Méx.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GALVUS MET, MED P/DIAB, TABLETAS, 60 DE 500/50MG, LAB NOVART",776,1,CAJA,
2018,11,17/12/2018 00:00,14,"Toluca, Edo. de Méx.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOPHAGE, MED P/DIAB, TABLETAS, 40 DE 850MG, LAB ROCHE",388.04,1,CAJA,
2018,11,17/12/2018 00:00,14,"Toluca, Edo. de Méx.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"HUMULIN R, MED P/DIAB, AMPOLLETAS, 10ML DE 100U/ML, LAB ELIL",487,1,FCO,
2018,11,17/12/2018 00:00,15,"Torreón, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"TRAYENTA, TABLETAS, C/30 DE 5 MG, LAB LILLY",932,1,CAJA,
2018,11,17/12/2018 00:00,15,"Torreón, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"INSOGEN PLUS, TABLETAS, C/80, 513/125 MG, LAB ITALMEX",429.9,1,CAJA,
2018,11,17/12/2018 00:00,15,"Torreón, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"SILANES, TABLETAS, GLIMETAL 1 MG DE GLIMEPERIDA, LAB SILANES",616.9,1,CAJA,
2018,11,17/12/2018 00:00,15,"Torreón, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"DIABION, CAPSULAS, C/30, LAB MERCK",224.9,1,FCO,
2018,11,17/12/2018 00:00,16,"Veracruz, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DABEX-XR, TABLETAS, 30 DE 500 MG, LAB MERCK",179.5,1,CAJA,
2018,11,17/12/2018 00:00,16,"Veracruz, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"AMARYL, TABLETAS, 15 DE 2 MG, LAB SANOFI",351.5,1,CAJA,
2018,11,17/12/2018 00:00,16,"Veracruz, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"DABEX XR, TABLETAS, 30 DE 1000 MG, LAB MERCK",302,1,CAJA,
2018,11,17/12/2018 00:00,16,"Veracruz, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GALVUS, COMPRIMIDOS, 28 DE 50 MG, LAB NOVARTIS",333.96,1,CAJA,
2018,11,17/12/2018 00:00,17,"Villahermosa, Tab.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DABEX XR, MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB MERCK",309,1,CAJA,
2018,11,17/12/2018 00:00,17,"Villahermosa, Tab.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOPHAGE, MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB ROCHE",347.55,1,CAJA,
2018,11,17/12/2018 00:00,17,"Villahermosa, Tab.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"DIMEFOR, MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED R",158,1,CAJA,
2018,11,17/12/2018 00:00,17,"Villahermosa, Tab.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"DABEX XR, MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",333.91,1,CAJA,
2018,11,17/12/2018 00:00,17,"Villahermosa, Tab.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DIABION, METABOLICO, CAPSULAS, DE 30, VITAMINAS Y MINERALES",229.5,1,CAJA,
2018,11,17/12/2018 00:00,17,"Villahermosa, Tab.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"DIABION, METABOLICO, CAPSULAS, DE 30 PZAS, LAB MERCK",229.5,1,CAJA,
2018,11,17/12/2018 00:00,17,"Villahermosa, Tab.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,7,"LANTUS, MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",345,1,CAJA,
2018,11,17/12/2018 00:00,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DIMEFOR, METABOLICO, TABL, 30 DE 850 MG, LAB SIEGFRIED RHEIN",215,1,CAJA,
2018,11,17/12/2018 00:00,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOPHAGE, METABOLICO, TABLETAS, C/60 DE 500 MG, LAB ROCHE",247.72,1,CAJA,
2018,11,17/12/2018 00:00,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"PIOGLITAZONA, METABOLICO, TABLE, FCO 7/15 MG, LAB PHARMALIFE",62.98,1,FCO,
2018,11,17/12/2018 00:00,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"JANUMET, METABOLICO, TABLETAS, 50/1000 MG, LAB MSD",1035,1,CAJA,
2018,11,17/12/2018 00:00,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"METFORMINA, METABOLICO, TABLETAS, 30/850 MG, LAB PHARMALIFE",18.89,1,CAJA,
2018,11,17/12/2018 00:00,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"INSULEX N, METABOLICO, SUSPEN, INYEC, FCO DE 10 ML, LAB PISA",297.5,1,CAJA,
2018,11,17/12/2018 00:00,19,"Chihuahua, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"METFORMINA, MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB PHARMA",43.24,1,CAJA,
2018,11,17/12/2018 00:00,19,"Chihuahua, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DABEX, MED/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",308.7,1,CAJA,
2018,11,17/12/2018 00:00,19,"Chihuahua, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"JANUMET, MED P/DIAB, TABLETAS, C/56 DE 50/500 MG, LAB MSD",1001.19,1,CAJA,
2018,11,17/12/2018 00:00,20,"Hermosillo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOPHAGE XR, MED P/DIABETES, TABLETAS, C/30 DE 500 MG, LAB",244.95,1,CAJA,
2018,11,17/12/2018 00:00,20,"Hermosillo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DABEX, MED P/DIAB, TABLETAS, C/60 DE 500 MG  C/60, LAB MERK",263.4,1,CAJA,
2018,11,17/12/2018 00:00,20,"Hermosillo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOVACE, MED P/DIAB, TABLETAS, C/60 DE 500MG/5MG, LAB MERC",416.25,1,CAJA,
2018,11,17/12/2018 00:00,20,"Hermosillo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLUCOPHAGE, MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",463.13,1,CAJA,
2018,11,17/12/2018 00:00,20,"Hermosillo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"NOVORAPID FLEXPEN, METABOLICO, SUSPENSION, 100UI/ML, NOVONOR",314.81,1,FCO,
2018,11,17/12/2018 00:00,21,"Monclova, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DIABION, CAPSULAS, C/30, LAB MERCK",223.98,1,CAJA,
2018,11,17/12/2018 00:00,21,"Monclova, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"AMARYL, TABLETAS, C/15 DE 2 MG, LAB SANOFI AVENTIS",286,1,CAJA,
2018,11,17/12/2018 00:00,21,"Monclova, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOVANCE, TABLETAS, C/60 DE 500 MG, 2.5 MG, LAB MERCK",351,1,CAJA,
2018,11,17/12/2018 00:00,21,"Monclova, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLUCOVANCE, TABLETAS, C/60 DE 500 MG / 2.5 MG, LAB MERCK",341,1,CAJA,
2018,11,17/12/2018 00:00,22,"Córdoba, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"METFORMINA, MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB SIEGFRIE",216.9,1,CAJA,
2018,11,17/12/2018 00:00,22,"Córdoba, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOBAY, MED P/DIAB, TABLETAS, 30 DE 100 MG, LAB BAYER",235.5,1,CAJA,
2018,11,17/12/2018 00:00,22,"Córdoba, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOPHAGE, MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB ROCHE",364.5,1,CAJA,
2018,11,17/12/2018 00:00,23,"Aguascalientes, Ags.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOBAY, TABLETAS, C/30 DE 50 MG, LAB BAYER",220,1,CAJA,
2018,11,17/12/2018 00:00,23,"Aguascalientes, Ags.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"ZACTOS, TABLETAS, C/7 DE 15 MG, LAB ELY LILLY",337,1,FCO,
2018,11,17/12/2018 00:00,23,"Aguascalientes, Ags.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"AVANDIA, TABLETAS, C/14 DE 4 MG, LAB GSK",741.5,1,CAJA,
2018,11,17/12/2018 00:00,23,"Aguascalientes, Ags.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"DIABION, TABLETAS, LABORATORIO MERC 30 TABLETAS 35.52MG",243,1,CAJA,
2018,11,17/12/2018 00:00,23,"Aguascalientes, Ags.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"METFORMINA, TABLETAS, CAJA C/30 DE 850 MG",16.49,1,CAJA,
2018,11,17/12/2018 00:00,24,"Tijuana, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DABEX, MED P/DIAB, TABLETAS, C/60 DE 500/5MG, LAB MERCK",348.61,1,CAJA,
2018,11,17/12/2018 00:00,24,"Tijuana, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOPHAGE, METABOLICO, TABLETAS, C/40 DE 850 MG, LAB ROCHE",463.13,1,CAJA,
2018,11,17/12/2018 00:00,24,"Tijuana, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOVANCE, METABOLICO, TABLETAS, C/60 DE 500/5 MG, LAB MERC",435,1,CAJA,
2018,11,17/12/2018 00:00,24,"Tijuana, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"TRESIBA, MED P/DIAB, AMPOLLETAS, FLEX TOUCH, 100/3ML, LAB NO",518.83,1,CAJA,
2018,11,17/12/2018 00:00,24,"Tijuana, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"FICONAX, METABOLICO, TABLETAS, C/30 DE 850 GR, LAB PISA",138,1,CAJA,
2018,11,17/12/2018 00:00,25,"Matamoros, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GALVUS MET, METABOLICO, TABLETAS, C/30 DE 50 MG/1000 MG, LAB",461,1,CAJA,
2018,11,17/12/2018 00:00,25,"Matamoros, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLIMETAL LEX, METABOLICO, TABLETAS, C/16,2 MG/ 850 MG, LAB S",477.87,1,CAJA,
2018,11,17/12/2018 00:00,25,"Matamoros, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"DABEX, METABOLICO, TABLETAS, CAJA C/60 DE 500 GR, LAB MERCK",272.69,1,CAJA,
2018,11,17/12/2018 00:00,25,"Matamoros, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"METFORMINA, METABOLICO, TABLETAS, 30 DE 850 MG, LAB PHARMA L",292.57,1,CAJA,
2018,11,17/12/2018 00:00,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOPHAGE, MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",396,1,CAJA,
2018,11,17/12/2018 00:00,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"LANTUS, MED P/DIAB, AMPOLLETAS, CARTUCHO CON 3 ML, LAB SOLOS",403.47,1,CAJA,
2018,11,17/12/2018 00:00,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"INSULINE N P H, MED P/DIAB, AMPOLLETAS, AMPULA DE 10 ML, LAB",109.91,1,CAJA,
2018,11,17/12/2018 00:00,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"JANUMET, MED P/DIAB, TABLETAS, 56 DE 50MG/1000MG, LAB MSD",972,1,CAJA,
2018,11,17/12/2018 00:00,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"WADIL, MED P/DIAB, TABLETAS, 500/5.0 MG, LAB BIOMEP",39.02,1,CAJA,
2018,11,17/12/2018 00:00,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500 MG/2.5, LAB MERC",350,1,CAJA,
2018,11,17/12/2018 00:00,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOPHAGE, TABLETAS, C/40 DE 850 MG, LAB ROCHE",401.32,1,CAJA,
2018,11,17/12/2018 00:00,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DABEX, TABLETAS, C/60 DE 500 MG, LAB MERCK",271.5,1,CAJA,
2018,11,17/12/2018 00:00,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOBAY, TABLETAS, C/30 DE 100 MG, LAB BAYER",411,1,CAJA,
2018,11,17/12/2018 00:00,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLIMETAL, TABLETAS, CAJA C/16 DE 2 MG, LAB",477,1,CAJA,
2018,11,17/12/2018 00:00,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DABEX METFORMINA, CAPSULAS, CAJA C/30 DE 850 MG, LAB MERCK",230.01,1,CAJA,
2018,11,17/12/2018 00:00,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"HUMULIN N, AMPOLLETAS, FCO CON 10 ML/100UL, LAB LILLY",521.7,1,FCO,
2018,11,17/12/2018 00:00,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,7,"DABEX XR, TABLETAS, CAJA C/30, LAB MERCK SERONO",338,1,CAJA,
2018,11,17/12/2018 00:00,28,"Chetumal, Q. Roo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"BRUCEN, MED P/DIAB, TABLETAS, 5MG, FCO DE 50, LAB BRULAT",10,1,FCO,
2018,11,17/12/2018 00:00,28,"Chetumal, Q. Roo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"HUMULIN R, METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",480.02,1,CAJA,
2018,11,17/12/2018 00:00,28,"Chetumal, Q. Roo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLIMETAL, MED P/DIAB, TABLETAS, METFORMINA, CAJA DE 4/1000 M",638.28,1,CAJA,
2018,11,17/12/2018 00:00,28,"Chetumal, Q. Roo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLUCOPHAGE, MED P/DIAB, TABLETAS, CAJA DE 500 MG, DE 60 PZAS",254.84,1,CAJA,
2018,11,17/12/2018 00:00,28,"Chetumal, Q. Roo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"MEVICFOR, MED P/DIAB, TABLETAS, METFORMINA, CAJA DE 500",48,1,CAJA,
2018,11,17/12/2018 00:00,29,"Jacona, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"BI-EUGLUCON M, MEDICAMENTO PARA DIABETES, TABLETAS, C/15 DE",133.57,1,CAJA,
2018,11,17/12/2018 00:00,29,"Jacona, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLIMETAL, MEDICAMENTO PARA DIABETES, TABLETAS, C/16, 4/1000",611.8,1,CAJA,
2018,11,17/12/2018 00:00,29,"Jacona, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCERNA SR, MEDICAMENTO PARA DIABETES, SUSPENSION, FCO C/23",54.22,1,FCO,
2018,11,17/12/2018 00:00,29,"Jacona, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"METFORMINA, MEDICAMENTO PARA DIABETES, TABLETAS, C/30 DE MG,",18.89,1,CAJA,
2018,11,17/12/2018 00:00,29,"Jacona, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DABEX, MEDICAMENTO PARA DIABETES, TABLETAS, CAJA CON 30 TABL",266,1,CAJA,
