"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"8493164","21119622111000043000024828S6","HOSPITALES MAC","CENTRO HOSPITALARIO MAC SA DE CV","622111","Hospitales generales del sector privado","101 a 250 personas","PERIFERICO","PERIFÉRICO ECOLÓGICO","AVENIDA","ORION NORTE","OTRO (ESPECIFIQUE)","REAL A SANTA CLARA","CALLE","INGENIERO CARLOS BETANCOURT","3507",,,,"0",,"COLONIA","SAN BERNARDINO TLAXCALANCINGO",,,,"72821","21","PUEBLA","119","San Andrés Cholula","0013","San Bernardino Tlaxcalancingo","0438","023",,"ELVIRA.RUIZ@HOSPITALESMAC.COM","www.hospitalesmac.com","Fijo","19.02019807","-98.26549176","2019-11"
"9278020","21119622111000051000024828S7","HOSPITALES MAC PUEBLA","CENTRO HOSPITALARIO MAC SA DE CV","622111","Hospitales generales del sector privado","0 a 5 personas","CALLE","Periférico Ecológico","CALLE","Orión Norte","CALLE","Camino Real a Santa Clara","BOULEVARD","Gustavo Díaz Ordaz","3507",,"TORRES MEDICAS ANGELOPOLIS","PLANTA BAJA","1",,"COLONIA","tlaxcalancingo","HOSPITAL, CENTRO MEDICO O CLINICA","TORRES MEDICAS","0","72810","21","PUEBLA","119","San Andrés Cholula","0013","San Bernardino Tlaxcalancingo","0438","023",,"GRACIELA.SOBRADO@HOSPITALESMAC.COM","WWW.HOSPITALESMAC.COM","Fijo","19.02020563","-98.26549684","2020-11"
"9338176","21114622111000702000000000U8","HSCT MEXICO","HMI PUEBLA SC","622111","Hospitales generales del sector privado","6 a 10 personas","CALLE","10 SUR","CALLE","37 ORIENTE","BOULEVARD","2 DE OCTUBRE","AUTOPISTA","8 B SUR","3715",,"EDIFICIO C","PISO 1","5","PISO 1 INTERIOR 5","COLONIA","ANZURES",,,,,"21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3794","015",,"CALIDAD@HSCTMEXICO.COM",,"Fijo","19.02583855","-98.20044165","2021-05"
"3380494","21019622112000093001000000U1","I S S S T E P C M F ATLIXCO REVOLUCION","I S S S T E P CLINICA MEDICA ATLIXCO PUEBLA ","622112","Hospitales generales del sector público","6 a 10 personas","AVENIDA","20 DE NOVIEMBRE","CALLE","OTILIO MONTAÑO","AVENIDA","20 DE NOVIEMBRE","CALLE","EMILIANO ZAPATA",,"SN",,,"206",,"COLONIA","REVOLUCION",,,,"74270","21","PUEBLA","019","Atlixco","0001","Atlixco","0659","023","2444455750",,,"Fijo","18.90449693","-98.43260492","2014-12"
"3483298","21003622112000022000000000U4","IMSS","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","6 a 10 personas","CALLE","GENERAL JOAQUIN OSORIO","CARRETERA","INTERNACIONAL","CALLE","FRANCISCO I. MADERO","PRIVADA","JUAN ÁLVAREZ","0","SN",,,"0",,"BARRIO","LA PALMA",,,,"74949","21","PUEBLA","003","Acatlán","0001","Acatlán de Osorio","0131","045",,,,"Fijo","18.1933116","-98.05170345","2010-07"
"3516668","21033622112000011000000000U4","IMSS","UNIDAD MEDICO RURAL IMSS BIENESTAR ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","INDEPENDENCIA","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","OJO DE AGUA","CALLE","OJO DE AGUA",,"SN",,,,,"LOCALIDAD","SAN BARTOLO COHUECAN",,,,"74520","21","PUEBLA","033","Cohuecan","0001","Cohuecan","0037","046",,,,"Fijo","18.78830646","-98.71713088","2010-07"
"3512000","21208622112000053000000000U4","IMSS","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","CANUILLAS","CALLE","CHAPULTEPEC","CALLE","JOSE MARIA IGLESIAS","CERRADA","SEGUNDA CERRADA DE IGLESIAS","0","SN",,,"0","SN","COLONIA","EL PROGRESO",,,,"73310","21","PUEBLA","208","Zacatlán","0001","Zacatlán","0105","007",,,"WWW.IMSS.GOB.MX","Fijo","19.94009114","-97.9651357","2010-07"
"3452640","21051622112000023000000000U1","IMSS","IMSS UNIDAD MÉDICO FAMILIAR 32 ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","INDEPENDENCIA","CALLE","BENITO JUAREZ","CALLE","16 DE SEPTIEMBRE","CALLE","20 DE NOVIEMBRE",,"SN",,,,,"COLONIA","ESCAPE DE LAGUNILLAS",,,,"74587","21","PUEBLA","051","Chietla","0012","Escape de Lagunillas","0162","024","434383223",,,"Fijo","18.48240494","-98.66116664","2010-07"
"3473085","21186622112000041000000000U7","IMSS","IMSS ","622112","Hospitales generales del sector público","6 a 10 personas","AVENIDA","REVOLUCION","PRIVADA","SEGUNDA PRIVADA REVOLUCION","PRIVADA","PRIMERA PRIVADA REVOLUCION","PRIVADA","SEGUNDA PRIVADA REVOLUCIÓN",,"SN",,,,,"COLONIA","TLATLAUQUITEPEC CENTRO",,,,"73900","21","PUEBLA","186","Tlatlauquitepec","0001","Ciudad de Tlatlauquitepec","0093","007",,,,"Fijo","19.85549406","-97.49520679","2010-07"
"3464787","21136622112000013000000000U1","IMSS","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","GUILLERMO PRIETO","AVENIDA","IGNACIO ALDAMA","AVENIDA","DOMINGO ARENAS","CALLE","REVOLUCIÓN","47",,,,"0",,"COLONIA","SAN MIGUEL XOXTLA",,,,"72620","21","PUEBLA","136","San Miguel Xoxtla","0001","San Miguel Xoxtla","0034","019","2222814218",,,"Fijo","19.1647014","-98.31289648","2010-07"
"3459257","21114622112000051000000000U8","IMSS","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","15 DE MAYO","BOULEVARD","NORTE","CALLE","35 NORTE","DIAGONAL","14 PONIENTE","0","SN",,,"0",,"COLONIA","VILLA SAN ALEJANDRO",,,,"72070","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2298","026","2222497976",,,"Fijo","19.06657628","-98.21640729","2010-07"
"3425445","21060622112000011000000000U7","IMSS","IMSS ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","BENIGNO CENTENO NORTE","CALLE","ATEXCAC PONIENTE","CALLE","ALFARO","AVENIDA","HIDALGO","4",,,,"0",,"LOCALIDAD","DOMINGO ARENAS",,,,"74170","21","PUEBLA","060","Domingo Arenas","0001","Domingo Arenas","0015","008",,,,"Fijo","19.14223676","-98.45750548","2010-07"
"3423409","21026622112000021000000000U7","IMSS","IMSS SAN LUCAS ATZALA ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","PRINCIPAL","CALLE","CALLE DE LOS ÁNGELES","PRIVADA","PRINCIPAL","OTRO (ESPECIFIQUE)","NINGUNO","0","SN",,,"0",,"LOCALIDAD","SAN LUCAS ATZALA",,,,"74180","21","PUEBLA","026","Calpan","0002","San Lucas Atzala","0174","030",,,,"Fijo","19.10372196","-98.48514632","2010-07"
"3428628","21213622112000011000000000U2","IMSS BIENESTAR","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","CARRANZA","CALLE","DE LOS MISTERIOS","CALLE","CALLE DE LOS MISTERIOS","OTRO (ESPECIFIQUE)","NINGUNO","33",,,,,,"PUEBLO","LA UNION ZIHUATEUTLA",,,,"73242","21","PUEBLA","213","Zihuateutla","0017","La Unión","0016","004",,,,"Fijo","20.26529201","-97.88111813","2010-07"
"3503491","21151622112000011000000000U4","IMSS BIENESTAR","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","0 a 5 personas","AVENIDA","5 ORIENTE","AVENIDA","16 DE SEPTIEMBRE","CALLE","2 SUR","AVENIDA","3 ORIENTE",,"SN",,,,,"BARRIO","SANTA MARIA",,,,"75280","21","PUEBLA","151","Santo Tomás Hueyotlipan","0001","Santo Tomás Hueyotlipan","0098","021",,,,"Fijo","18.88873539","-97.86750067","2010-07"
"3481852","21013622112000011001000000U6","IMSS BIENESTAR","EL GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","11 DE NOVIEMBRE SUR","CALLE","CALLE DEL ESTUDIANTE","CALLE","CALLE DE LA SALUD","CALLEJON","EMILIANO ZAPATA",,"SN",,,,"SN","COLONIA","MIGUEL HIDALGO",,,,"75950","21","PUEBLA","013","Altepexi","0001","Altepexi","0087","013",,,,"Fijo","18.36332515","-97.30231913","2014-12"
"3494601","21065622112000031001000000U4","IMSS BIENESTAR","IMSS BIENESTAR ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","2 PONIENTE","AVENIDA","HIDALGO","CALLE","5 DE MAYO","AVENIDA","4 PONIENTE","5",,,,"0",,"COLONIA","SANTA URSULA",,,,"75175","21","PUEBLA","065","General Felipe Ángeles","0006","Santa Úrsula Chiconquiac","0100","004",,,,"Fijo","19.01441468","-97.67676677","2010-07"
"3521391","21035622112000013001000000U5","IMSS CALIPAN","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","31 a 50 personas","AVENIDA","REFORMA","CALLE","NINGUNO","CALLE","PEDRO OSORIO","CALLE","LICENCIADO BENITO JUÁREZ",,"SN",,,,"SN","COLONIA","EMILIANO ZAPATA",,,,"75985","21","PUEBLA","035","Coxcatlán","0002","Calipan","0099","034",,"EVERARDO.RODRIGUEZ@IMSS.GOB.MX","WWW.IMSS.GOB.MX","Fijo","18.2937731","-97.17135231","2010-07"
"3423677","21138622112000011000000000U1","IMSS UMR XALITZINTLA","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","INDEPENDENCIA ORIENTE","CALLE","10 NORTE","CALLE","12 NORTE","CALLE","2 ORIENTE",,"SN",,,,"SN","LOCALIDAD","SANTIAGO XALITZINTLA",,,,"74190","21","PUEBLA","138","San Nicolás de los Ranchos","0002","Santiago Xalitzintla","0113","026",,,,"Fijo","19.08090332","-98.51287428","2010-07"
"3456071","21114622112000385000000000U0","INSTITUTO DE SEGURIDAD SOCIAL AL SERVICIO DE LOS TRABAJADORES DEL ESTADO DE PUEBLA","INSTITUTO DE SEGURIDAD SOCIAL AL SERVICIO DE LOS TRABAJADORES DEL ESTADO DE PUEBLA ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","3 A SUR","PRIVADA","NUEVO LEON","CALLE","OLMOS","CALLE","3 SUR","5750",,,,,,"COLONIA","EL CERRITO",,,,"72440","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1425","059",,,,"Fijo","19.01888933","-98.21637542","2010-07"
"3418397","21114622112000467000000000U6","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","EJIDO","AVENIDA","FRANCISCO I. MADERO","AVENIDA","VENUSTIANO CARRANZA","PRIVADA","15 DE ENERO","802",,,,,,"COLONIA","SAN BALTAZAR CAMPECHE",,,,"72550","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","1393","001",,,,"Fijo","19.02213079","-98.20064957","2010-07"
"3489887","21045622112000023000000000U3","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA","GOBIERNO ESTATAL ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","3 PONIENTE","CALLE","9 SUR","CALLE","5 SUR","AVENIDA","MANUEL MARÍA FLORES","504",,,,,"SN","COLONIA","CENTRO",,,,"75520","21","PUEBLA","045","Chalchicomula de Sesma","0001","Ciudad Serdán","0199","011",,,,"Fijo","18.98794541","-97.45202689","2010-07"
"3400805","21156622112000103000000000U8","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","5 PONIENTE","CALLE","MIGUEL LERDO DE TEJADA","CALLE","6 SUR","CALLE","7 PONIENTE","421",,,,,,"COLONIA","INSURGENTES",,,,"75770","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0906","026",,,,"Fijo","18.45890323","-97.39943165","2014-12"
"3495172","21207622112000021000000000U3","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO SERVICIO","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","JUAN M. ALCANTARA","CALLE","5 DE MAYO SUR","CALLE","16 DE SEPTIEMBRE SUR","CALLE","MARIANO ARISTA",,"SN",,,,,"COLONIA","CENTRO",,,,"73680","21","PUEBLA","207","Zacapoaxtla","0001","Zacapoaxtla","0019","034","2331326757",,,"Fijo","19.87075127","-97.58787029","2010-07"
"3483331","21003622112000033000000000U1","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE TRABAJADORES DEL ESTADO","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","51 a 100 personas","CARRETERA","INTERNACIONAL","PRIVADA","NINGUNO","CALLE","GENERAL JOAQUIN OSORIO","CARRETERA","INTERNACIONAL","0","SN",,,"0",,"BARRIO","LA PALMA",,,,"74949","21","PUEBLA","003","Acatlán","0001","Acatlán de Osorio","0131","045",,,,"Fijo","18.19405958","-98.05298431","2010-07"
"3497597","21169622112000021000000000U5","INSTITUTO DE SEGURIDAD Y SERVICIOSSOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA UNIDAD TEPEXI DE RODRIGUEZ","INSTITUTO DE SEGURIDAD Y SERVICIOSSOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA. PUEBLA ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","2 DE ABRIL","PRIVADA","2 DE ABRIL","PRIVADA","2 DE ABRIL","CALLE","SIN REFERENCIA","0","SN",,,"0",,"BARRIO","BARRIO SAN PEDRO",,,,"74690","21","PUEBLA","169","Tepexi de Rodríguez","0001","Tepexi de Rodríguez","0088","012",,,,"Fijo","18.57688598","-97.92515146","2010-07"
"3444793","21114622112000325000000000U6","INSTITUTO DE SERVICIOS SOCIAL AL SERVICIO DE LOS TRABAJADORES DE PUEBLA  UNIDAD MEDICO FAMILIAR 1","GOBIERNO ESTATAL ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","24 NORTE","AVENIDA","12 ORIENTE","AVENIDA","10 ORIENTE","CALLE","26 NORTE","802",,,,,,"COLONIA","RESURGIMIENTO",,,,"72373","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0520","034",,,,"Fijo","19.04058962","-98.18208408","2010-07"
"3485715","21174622112000025000000000U6","INSTITUTO MEXICANO DEL SEGURO SOCIAL","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","EL FRESNILLO","CALLE","JOVITO DE LA CALLEJA","RETORNO","NORTE","CALLE","LÁZARO CÁRDENAS","0","SN",,,"0",,"BARRIO","FRESNILLO",,,,"73887","21","PUEBLA","174","Teziutlán","0001","Teziutlán","0266","036","2313137156",,,"Fijo","19.8116891","-97.37463534","2010-07"
"3524787","21010622112000023000000000U7","INSTITUTO MEXICANO DEL SEGURO SOCIAL CLINICA 27 AJALPAN","INSTITUTO NACIONAL DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","CUAUHTEMOC SUR","CALLE","LIBERTAD","CALLE","JACARANDAS","CALLE","CUAUHTÉMOC SUR","934",,,,,,"COLONIA","BARRIO GONZALISCO",,,,"75910","21","PUEBLA","010","Ajalpan","0001","Ciudad de Ajalpan","0028","028","2363811107",,,"Fijo","18.36832434","-97.25381781","2010-07"
"3494434","21065622112000021001000000U5","INSTITUTO MEXICANO DEL SEGURO SOCIAL DE TENANGO","I M S S BIENESTAR ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","REVOLUCION","CALLE","ADOLFO LOPEZ MATEOS","AVENIDA","INDEPENDENCIA","AVENIDA","SERDÁN","0","SN",,,"0",,"LOCALIDAD","SANTIAGO TENANGO DE REYES",,,,"75179","21","PUEBLA","065","General Felipe Ángeles","0007","Santiago Tenango","0026","018","2491290841",,,"Fijo","19.0044442","-97.643706","2010-07"
"3502611","21071622112000011000000000U4","INSTITUTO MEXICANO DEL SEGURO SOCIAL DELEGACION ESTATAL","COORDINACION GENERAL DEL PROGRAMA IMSS BIENESTAR ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","NINGUNO","CALLE","IGNACIO ZARAGOZA","CALLE","IGNACIO ZARAGOZA","CALLE","CULCUYUTL",,"SN",,,,,"BARRIO","CULCUYATL",,,,"73170","21","PUEBLA","071","Huauchinango","0009","Cuacuila","0413","029",,,,"Fijo","20.16656617","-98.0313572","2010-07"
"3473497","21076622112000011000000000U3","INSTITUTO MEXICANO DEL SEGURO SOCIAL UNIDAD MEDICA RURAL HUEYTAMALCO","IMSS-BIENESTAR ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","FRANCISCO SARABIA","CALLE","FRANCISCO SARABIA","CALLE","FRANCISCO SARABIA","CALLE","CALLEJÓN DEL SUSPIRO","33",,,,,,"COLONIA","HUEYTAMALCO",,,,"73580","21","PUEBLA","076","Hueytamalco","0001","Hueytamalco","0068","007",,,,"Fijo","19.93866894","-97.28803627","2010-07"
"3533286","21154622111000032000000000U6","MEDICA DE ESPECIALIDADES SILOE","MEDICA DE ESPECIALIDADES SILOE SA DE CV","622111","Hospitales generales del sector privado","11 a 30 personas","AVENIDA","5 PONIENTE","CALLE","9 SUR","CALLE","11 SUR","AVENIDA","3 PONIENTE","0","SN",,,"0",,"BARRIO","BARRIO SAN SEBASTIAN",,,,"75487","21","PUEBLA","154","Tecamachalco","0001","Tecamachalco","0282","006",,"SILOE.MEDICA@GMAIL.COM",,"Fijo","18.88493182","-97.73452237","2010-07"
"3484894","21174622111000033000000000U2","NUEVA CLINICA LA PAZ",,"622111","Hospitales generales del sector privado","11 a 30 personas","AVENIDA","CUAUHTEMOC","CALLE","VICENTE LOMBARDO TOLEDANO","PRIVADA","PRIVADA DE CUAUHTEMOC","AVENIDA","16 DE SEPTIEMBRE","0","SN",,,"0",,"COLONIA","TEZIUTLAN CENTRO",,,,"73800","21","PUEBLA","174","Teziutlán","0001","Teziutlán","0054","003","2313131588",,,"Fijo","19.81454161","-97.36155804","2010-07"
"3472352","21114622111000302000000000U7","NUEVO HOSPITAL DE ATENCION INTEGRAL","NUEVO HOSPITAL DE ATENCION INTEGRAL SA DE CV","622111","Hospitales generales del sector privado","6 a 10 personas","AVENIDA","AQUILES SERDAN SUR","CALLE","NICOLAS BRAVO PONIENTE","CALLE","BENITO JUAREZ PONIENTE","AVENIDA","MIGUEL HIDALGO SUR","50",,,,,,"COLONIA","SAN FELIPE HUEYOTLIPAN",,,,"72030","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","2550","009",,,,"Fijo","19.08435154","-98.21501201","2010-07"
"8632607","21114622111000612000000000M9","OCULAR SERVICIOS OFTAMOLOGICOS","OCULAR SERVICIOS OFTAMOLOGICOS SC","622111","Hospitales generales del sector privado","6 a 10 personas","AVENIDA","13 ORIENTE","PRIVADA","16 A SUR","CALLE","16 SUR","AVENIDA","11 ORIENTE","1608",,"HOSPITAL, CENTRO MEDICO O CLINICA","PISO 2",,,"COLONIA","AZCARATE","HOSPITAL, CENTRO MEDICO O CLINICA","CARLOTA","1608","72501","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3775","017",,"OCULARDT@GMAIL.COM",,"Fijo","19.03430858","-98.19072654","2019-11"
"3264778","21132622111000103001000000U1","OPERADORA ALEY","OPERADORA ALEY SA DE CV","622111","Hospitales generales del sector privado","31 a 50 personas","CARRETERA","LIBERTAD SUR","CALLE","MUJICA Y OSORIO","CALLE","JOSE MARIA MORELOS PONIENTE","CALLE","PATIO ESTACIÓN","107",,,,,,"COLONIA","CENTRO",,,,"74000","21","PUEBLA","132","San Martín Texmelucan","0001","San Martín Texmelucan de Labastida","0020","033",,"CPEDITHJR@HOTMAIL.COM",,"Fijo","19.2823149","-98.43711697","2010-07"
"6272674","21114622111000527000003503S9","OPERADORA DE HOSPITALES ÁNGELES SA DE CV SUC. PUEBLA","OPERADORA DE HOSPITALES ANGELES SA DE CV","622111","Hospitales generales del sector privado","251 y más personas","CALLE","ACUARIO","CALLE","CÚMULO DE VIRGO","CALLE","FUENTE DE LOS FRAILES SUR","OTRO (ESPECIFIQUE)","SIN REFERENCIA","2143",,,,"0",,"COLONIA","RESERVA TERRITORIAL ATLIXCAYOTL",,,,"72190","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","5254","001",,,,"Fijo","19.02151718","-98.23559286","2010-07"
"3486352","21094622111000023001000000U3","POLICLINICA SAN FRANCISCO",,"622111","Hospitales generales del sector privado","11 a 30 personas","CALLE","ZARAGOZA","CALLE","11 NORTE","CALLE","15 NORTE","CALLE","4 PONIENTE","94",,,,"0",,"BARRIO","BARRIO SAN PABLO",,,,"73785","21","PUEBLA","094","Libres","0001","Ciudad de Libres","0102","020",,"MOGERMAR@HOTMAIL.COM","POLICLINIKSANFCO_95HOTMAIL.COM","Fijo","19.46799662","-97.6932013","2010-07"
"8287206","21114622111000631000000000U9","ROBLES MEDICINA INTEGRL S.C.",,"622111","Hospitales generales del sector privado","0 a 5 personas","AVENIDA","13 ORIENTE","PRIVADA","16 A SUR","CALLE","16 SUR","AVENIDA","11 ORIENTE","1608",,"HOSPITAL, CENTRO MEDICO O CLINICA","PISO 1",,,"COLONIA","AZCARATE","HOSPITAL, CENTRO MEDICO O CLINICA","CARLOTA","1608","72501","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3775","017",,"ENRRIQUE.ROBLES@INFINITUM.COM.MX",,"Fijo","19.03430858","-98.19072654","2019-11"
"3422643","21156622111000103001000000U0","SANATORIO ANGELES DE TEHUACAN",,"622111","Hospitales generales del sector privado","11 a 30 personas","CALLE","2 SUR","CALLE","9 PONIENTE","CALLE","7 PONIENTE","CALLE","ÁLAMO","712",,,,,,"COLONIA","MORELOS",,,,"75700","21","PUEBLA","156","Tehuacán","0001","Tehuacán","0893","018","2383820958","ADMINISTARCION@SANATORIOANGELES.COM.MX",,"Fijo","18.45583654","-97.39658161","2010-07"
"3419565","21074622111000033000000000U4","SANATORIO CAMPESTRE",,"622111","Hospitales generales del sector privado","6 a 10 personas","AVENIDA","LA SOLEDAD","CALLE","CAMELIA","CALLE","AMADO NERVO","AVENIDA","COMONFORT",,"SN",,,,,"BARRIO","SEGUNDO",,,,"74160","21","PUEBLA","074","Huejotzingo","0001","Huejotzingo","0059","015","2272761891",,,"Fijo","19.15549704","-98.40856808","2010-07"
"3419477","21074622111000022001000000U7","SANATORIO DEL DULCE NOMBRE DE JESUS","SANATORIO DEL DULCE NOMBRE DE JESUS SC","622111","Hospitales generales del sector privado","11 a 30 personas","CALLE","LA SOLEDAD","CALLE","PEREYRA","CALLE","PLAZA PRINCIPAL LADO SUR","AVENIDA","MIGUEL HIDALGO","256",,,,,,"COLONIA","BARRIO SEGUNDO",,,,"74160","21","PUEBLA","074","Huejotzingo","0001","Huejotzingo","0059","004",,"SANATORIO.SDN@GMAIL.COM",,"Fijo","19.15713869","-98.40828138","2010-07"
"3426595","21197622111000011000000000U9","SANATORIO DEL NIÑO JESUS",,"622111","Hospitales generales del sector privado","11 a 30 personas","CALLE","NICOLAS BRAVO","AVENIDA","2 DE ABRIL","CALLE","ALVARADO","PRIVADA","NINGUNO","409",,,,,,"COLONIA","CENTRO",,,,"73080","21","PUEBLA","197","Xicotepec","0001","Xicotepec de Juárez","0133","019",,,,"Fijo","20.27124072","-97.95725709","2010-07"
"3510581","21053622111000011000000000U4","SANATORIO DEL SAGRADO CORAZÓN DE JESUS","SANATORIO DEL SAGRADO CORAZON DE JESUS DE CHIGNAHUAPA SA DE CV","622111","Hospitales generales del sector privado","6 a 10 personas","CALLE","CUARTA CALLE DE GUILLERMO PRIETO","CALLE","JUSTO SIERRA","CALLE","AQUILES SERDAN","CALLE","GALEANA","33",,,,,,"COLONIA","CENTRO",,,,"73300","21","PUEBLA","053","Chignahuapan","0001","Ciudad de Chignahuapan","0256","003","7979710700",,,"Fijo","19.84031779","-98.0290347","2010-07"
"3443690","21114622111000011000000000U4","SANATORIO EL ANGEL FELIZ","SANATORIO EL ANGEL FELIZ SA DE CV","622111","Hospitales generales del sector privado","0 a 5 personas","CALLE","24 NORTE","AVENIDA","8 ORIENTE","AVENIDA","4 ORIENTE","PRIVADA","22 A NORTE","611",,,,,,"COLONIA","LOS REMEDIOS",,,,"72377","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0431","025","2222368939",,,"Fijo","19.04051995","-98.18224975","2010-07"
"3441877","21114622111000413000000000U2","SANATORIO GUTIERREZ","SANATORIO GUTIERREZ SA DE CV","622111","Hospitales generales del sector privado","11 a 30 personas","CALLE","12 NORTE","CALLE","NINGUNO","AVENIDA","20 ORIENTE","PRIVADA","10 NORTE","1805","A",,,,,"BARRIO","BARRIO EL ALTO",,,,"72000","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","3614","021","2222358446",,,"Fijo","19.04746142","-98.18758173","2010-07"
"3439799","21114622111000433000045113M0","SANATORIO HUMBOLDT DE PUEBLA","SANATORIO HUMBOLDT DE PUEBLA SA DE CV","622111","Hospitales generales del sector privado","31 a 50 personas","PRIVADA","28 NORTE","CALLE","NINGUNO","CALLE","28 NORTE","BOULEVARD","XONACA","2015",,,,,"2222344150","COLONIA","MIGUEL ALEMAN",,,,"72370","21","PUEBLA","114","Puebla","0001","Heroica Puebla de Zaragoza","0520","019","2225889015","SANHUMBOLDT@TELMEXMAIL.COM","WWW.SANHUMBOLDT.COM.MX","Fijo","19.04540096","-98.17884467","2010-07"
