Fecha,anio,mes,Estado,nombre,Especificacion,precio_promedio,generico,tipo,cantidad_tipo,dosis,cantidad_dosis,unidad_dosis,cvegeo,precio_prom_def,prev_diab,pobreza_laboral
01/01/19,2019,1,Tamps.,GLIMETAL LEX,"METABOLICO, TABLETAS, C/16,2 MG/ 850 MG, LAB S",477.87,Metformina,tabletas,16,2 mg/ 850,2,mg,28,465.8770487,12.77,1.0381
01/01/19,2019,1,Tamps.,DABEX,"METABOLICO, TABLETAS, CAJA C/60 DE 500 GR, LAB MERCK",272.69,Metformina,tabletas,60,500 gr,500,gr,28,265.8463858,12.77,1.0381
01/01/19,2019,1,Col.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",396,Metformina,tabletas,40,850 mg,850,mg,6,386.061714,10.83,0.9539
01/01/19,2019,1,Col.,WADIL,"MED P/DIAB, TABLETAS, 500/5.0 MG, LAB BIOMEP",39.32,Metformina,tabletas,NA,500/5.0 mg,500,mg,6,38.33319847,10.83,0.9539
01/01/19,2019,1,Col.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500 MG/2.5, LAB MERC",350,Metformina,tabletas,60,500 mg/2.5,500,mg,6,341.2161614,10.83,0.9539
01/01/19,2019,1,B.C.S.,GLUCOPHAGE,"TABLETAS, C/40 DE 850 MG, LAB ROCHE",401.02,Metformina,tabletas,40,850 mg,850,mg,3,390.9557287,8.37,1.0891
01/01/19,2019,1,B.C.S.,DABEX,"TABLETAS, C/60 DE 500 MG, LAB MERCK",286.01,Metformina,tabletas,60,500 mg,500,mg,3,278.832098,8.37,1.0891
01/01/19,2019,1,B.C.S.,GLIMETAL,"TABLETAS, CAJA C/16 DE 2 MG, LAB",477,Metformina,tabletas,16,2 mg,2,mg,3,465.0288828,8.37,1.0891
01/01/19,2019,1,B.C.S.,DABEX METFORMINA,"CAPSULAS, CAJA C/30 DE 850 MG, LAB MERCK",266.01,Metformina,capsulas,30,850 mg,850,mg,3,259.3340317,8.37,1.0891
01/01/19,2019,1,B.C.S.,DABEX XR,"TABLETAS, CAJA C/30, LAB MERCK SERONO",325.5,Metformina,tabletas,30,NA,NA,NA,3,317.3310301,8.37,1.0891
01/01/19,2019,1,Q. Roo.,GLIMETAL,"MED P/DIAB, TABLETAS, METFORMINA, CAJA DE 4/1000 M",639,Metformina,tabletas,16,4/1000 mg,4,mg,23,622.9632204,7.41,0.9378
01/01/19,2019,1,Q. Roo.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, CAJA DE 500 MG, DE 60 PZAS",254.84,Metformina,tabletas,60,500 mg,500,mg,23,248.4443616,7.41,0.9378
01/01/19,2019,1,Q. Roo.,MEVICFOR,"MED P/DIAB, TABLETAS, METFORMINA, CAJA DE 500",48,Metformina,tabletas,500,NA,NA,NA,23,46.79535928,7.41,0.9378
01/01/19,2019,1,Mich.,BI-EUGLUCON M,"MEDICAMENTO PARA DIABETES, TABLETAS, C/15 DE",137.84,Metformina,tabletas,15,5/500 mg,5,mg,16,134.3806734,9.93,1.1312
01/01/19,2019,1,Mich.,GLIMETAL,"MEDICAMENTO PARA DIABETES, TABLETAS, C/16, 4/1000",611.8,Metformina,tabletas,16,4/1000 mg,4,mg,16,596.4458501,9.93,1.1312
01/01/19,2019,1,Mich.,METFORMINA,"MEDICAMENTO PARA DIABETES, TABLETAS, C/30 DE MG,",18.89,Metformina,tabletas,30,850 mg,850,mg,16,18.41592368,9.93,1.1312
01/01/19,2019,1,Mich.,DABEX,"MEDICAMENTO PARA DIABETES, TABLETAS, CAJA CON 30 TABL",264.45,Metformina,tabletas,30,850 mg,850,mg,16,257.8131825,9.93,1.1312
01/01/19,2019,1,Zac.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",255.25,Metformina,tabletas,30,850 mg,850,mg,32,248.844072,10.88,1.0763
01/01/19,2019,1,Zac.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 5/500 MG, LAB MERCK",461,Metformina,tabletas,60,5/500 mg,5,mg,32,449.4304297,10.88,1.0763
01/01/19,2019,1,Zac.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK",473.5,Metformina,tabletas,60,500/5 mg,500,mg,32,461.6167212,10.88,1.0763
01/01/19,2019,1,Gro.,METFORMINA,"MED P/DIAB, CAPSULAS, CAJA C/60 DE 5/500 GR, LAB",141,Metformina,capsulas,60,500 gr,500,gr,12,137.4613679,11.13,1.0891
01/01/19,2019,1,Son.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60 DE 500/2.5 MG, LAB ME",445.5,Metformina,tabletas,60,500/2.5 mg,500,mg,26,434.3194283,11.23,1.031
01/01/19,2019,1,Son.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB MERCK SERO",255,Metformina,tabletas,30,500 mg,500,mg,26,248.6003461,11.23,1.031
01/01/19,2019,1,Hgo.,GLINORBORAL,"MED P/DIAB, TABLETAS, 40 DE 5/50 MG, LAB SILANE",546,Metformina,tabletas,40,5/50 mg,5,mg,13,532.2972118,12.83,1.0243
01/01/19,2019,1,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERK",447.49,Metformina,tabletas,60,500/5 mg,500,mg,13,436.2594859,12.83,1.0243
01/01/19,2019,1,Hgo.,DABEX XR,"MED P/DIAB, TABLETAS, 60 DE 750 MG, LAB MERK",512,Metformina,tabletas,60,750 mg,750,mg,13,499.1504989,12.83,1.0243
01/01/19,2019,1,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK",438,Metformina,tabletas,60,500/5 mg,500,mg,13,427.0076534,12.83,1.0243
01/01/19,2019,1,Chih.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60 DE 500MG/5MG, LAB MER",472.43,Metformina,tabletas,60,500mg/5mg,500,mg,8,460.5735746,9.25,1.1086
01/01/19,2019,1,Chih.,GLIMETAL,"MED P/DIAB, TABLETAS, C/16 DE 4/1000 MG, LAB SILAN",608.83,Metformina,tabletas,16,4/1000 mg,4,mg,8,593.5503872,9.25,1.1086
01/01/19,2019,1,Dgo.,GLUCOVANCE,"TABLETAS, C/60 DE 500/2.05 MG, LAB MERCK",445.5,Metformina,tabletas,60,500/2.05 mg,500,mg,10,434.3194283,10.9,1.0533
01/01/19,2019,1,Dgo.,GLUCOVANCE,"TABLETAS, C/60 DE 500/5 MG, LAB MERCK",441.19,Metformina,tabletas,60,500/5 mg,500,mg,10,430.117595,10.9,1.0533
01/01/19,2019,1,Dgo.,GLIMETAL LEX,"TABLETAS, C/16 DE 2/850 MG, LAB SILANES",518.68,Metformina,tabletas,16,2/850 mg,2,mg,10,505.6628531,10.9,1.0533
01/01/19,2019,1,Dgo.,METFORMINA,"COMPRIMIDOS, C/30 DE 850 MG, LAB SUPRA MED",47,Metformina,comprimidos,30,850 mg,850,mg,10,45.82045596,10.9,1.0533
01/01/19,2019,1,Nay.,AKSPRI,"MED P/DIAB, TABLETAS, 30 PZAS, 1000 MG, LAB NOVARTIS",394.05,Metformina,tabletas,30,1000 mg,1000,mg,18,384.1606525,9.55,1.0694
01/01/19,2019,1,Nay.,GLIMETAL,"MED P/DIAB, TABLETAS, 16 PZAS, DE 2/850 MG, LAB SI",459.62,Metformina,tabletas,16,2/850 mg,2,mg,18,448.0850631,9.55,1.0694
01/01/19,2019,1,Nay.,DUO-AGLUCID,"MED P/DIAB, GRAGEAS, 30 PZAS, DE 500 MG/5 MG, L",47,Metformina,grageas,30,500 mg,500,mg,18,45.82045596,9.55,1.0694
01/01/19,2019,1,Oax.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/25 MG, LAB MERCK",445.58,Metformina,tabletas,60,500/25 mg,500,mg,20,434.3974205,10.51,1.0673
01/01/19,2019,1,Qro.,PREDIAL,"TABLETAS, C/40 DE 500 MG, LAB SILANES",227,Metformina,tabletas,40,500 mg,500,mg,22,221.3030532,7.51,0.9284
01/01/19,2019,1,Mor.,ANGLUCID,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB COLLINS",65.86,Metformina,tabletas,30,850 mg,850,mg,17,64.20713254,11.99,1.1945
01/01/19,2019,1,Mor.,PREDIAL,"MED P/DIAB, TABLETAS, 40 DE 1000 MG, LAB SILANES",452,Metformina,tabletas,40,1000 mg,1000,mg,17,440.6562998,11.99,1.1945
01/01/19,2019,1,Mor.,ANGLUCID,"MED P/DIAB, TABLETAS, 50 DE 850 MG, LAB COLLINS",85,Metformina,tabletas,50,850 mg,850,mg,17,82.86678205,11.99,1.1945
01/01/19,2019,1,Tlax.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 500 MG/5 MG, LAB SIEGFR",319,Metformina,tabletas,60,500 mg,500,mg,29,310.9941585,9.29,1.0522
01/01/19,2019,1,Tlax.,DABEX,"MED P/DIAB, XR, TABLETAS, 30 DE 500 MG, LAB MERCK SER",203.48,Metformina,tabletas,30,500 mg,500,mg,29,198.3733272,9.29,1.0522
01/01/19,2019,1,Tlax.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 500 MG/5 MG, LAB SIEGFR",162,Metformina,tabletas,60,500 mg,500,mg,29,157.9343376,9.29,1.0522
01/01/19,2019,1,Tlax.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB PHARMALI",18.89,Metformina,tabletas,30,850 mg,850,mg,29,18.41592368,9.29,1.0522
01/01/19,2019,1,Ver.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/2.5 MG, LAB MERC",394,Metformina,tabletas,60,500/2.5 mg,500,mg,30,384.1119074,11.92,1.0484
01/01/19,2019,1,Ver.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB PHARMALI",18.89,Metformina,tabletas,30,850 mg,850,mg,30,18.41592368,11.92,1.0484
01/01/19,2019,1,Camp.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",233,Metformina,tabletas,30,850 mg,850,mg,4,227.1524731,14.01,1.0404
01/01/19,2019,1,Camp.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB ROCHE",359,Metformina,tabletas,60,500 mg,500,mg,4,349.9902912,14.01,1.0404
01/01/19,2019,1,Camp.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500, LAB MERCK",492,Metformina,tabletas,60,500 mg,500,NA,4,479.6524326,14.01,1.0404
01/01/19,2019,1,Camp.,DABEX,"MED P/DIAB, TABLETAS, XR, 60 DE 500 MG, LAB MERCK",331,Metformina,tabletas,60,500 mg,500,mg,4,322.6929983,14.01,1.0404
01/01/19,2019,1,Jal.,GLUCOVANCE,"TABLETAS, C/60 DE 500/5 MG, LAB MERCK",479.9,Metformina,tabletas,60,500/5 mg,500,mg,14,467.8561024,7.59,1.0859
01/01/19,2019,1,Jal.,DIMEFOR,"TABLETAS, C/30 DE 850 MG, LAB SIEGRIED RHEIN",228,Metformina,tabletas,30,850 mg,850,mg,14,222.2779566,7.59,1.0859
01/01/19,2019,1,Oax.,GLUCOPHAGE XR,"TABLETAS, 30 DE 500 MG, LAB ROCHE",269,Metformina,tabletas,30,500 mg,500,mg,20,262.2489926,10.51,1.0673
01/01/19,2019,1,Oax.,DABEX,"TABLETAS, 60 DE 500 MG, LAB MERCK",279.5,Metformina,tabletas,60,500 mg,500,mg,20,272.4854774,10.51,1.0673
01/01/19,2019,1,Coah.,METFORMINA,"MED P/DIAB, TABLETAS, C/30, LAB BUFFINGTONS DE M",39,Metformina,tabletas,30,NA,NA,NA,5,38.02122941,12.34,1.1216
01/01/19,2019,1,Coah.,ESTUVINA,"MED P/DIAB, TABLETAS, C/30 DE 5/500 MG, LAB DEGORT",85.4,Metformina,tabletas,30,5/500 mg,5,mg,5,83.25674338,12.34,1.1216
01/01/19,2019,1,Edo. de MÃ©x.,GLUCOVANCE,"TABLETAS, 60 DE 500 MG/2.5 MG, LAB MERCK",313.5,Metformina,tabletas,60,500 mg/2.5,500,mg,15,305.6321903,8.96,1.0723
01/01/19,2019,1,Edo. de MÃ©x.,DABEX,"TABLETAS,  850 MG CON 30 PZAS",221.75,Metformina,tabletas,30,850 mg,850,mg,15,216.1848108,8.96,1.0723
01/01/19,2019,1,Edo. de MÃ©x.,DIMEFOR,"TABLETAS, CAJA 30 TAB 500MG, LAB SIEGFRIED RHEIN",155,Metformina,tabletas,30,500mg,500,mg,15,151.1100143,8.96,1.0723
01/01/19,2019,1,Q. Roo.,DINORAX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB BRULUART",30,Metformina,tabletas,30,850 mg,850,mg,23,29.24709955,7.41,0.9378
01/01/19,2019,1,Q. Roo.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB APOTEX",55.52,Metformina,tabletas,30,850 mg,850,mg,23,54.12663223,7.41,0.9378
01/01/19,2019,1,Q. Roo.,DABEX,"TABLETAS, 60 DE 500 MG, LAB MERCK",277.89,Metformina,tabletas,60,500 mg,500,mg,23,270.9158831,7.41,0.9378
01/01/19,2019,1,Ver.,DABEX XR,"MED /P DIAB, TABLETAS, CAJA C/30 DE 500 MG, LAB ME",192,Metformina,tabletas,30,500 mg,500,mg,30,187.1814371,11.92,1.0484
01/01/19,2019,1,Ver.,DABEX,"MED /P DIAB, TABLETAS, C/30 DE 850 MG, LAB MERCK",195.55,Metformina,tabletas,30,850 mg,850,mg,30,190.6423439,11.92,1.0484
01/01/19,2019,1,Son.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/2.5 MG, LAB MERC",433.2,Metformina,tabletas,60,500/2.5 mg,500,mg,26,422.3281175,11.23,1.031
01/01/19,2019,1,Son.,METFORMINA,"METABOLICO, TABLETAS, 30 DE 850 MG, LAB ALPHARMA",20.94,Metformina,tabletas,30,850 mg,850,mg,26,20.41447548,11.23,1.031
01/01/19,2019,1,Pue.,DINORAX-C,"METABOLICO, TABLETAS, 30 DE 850 MG, LAB BRULUART",47.23,Metformina,tabletas,30,850 mg,850,mg,21,46.04468372,8.99,1.0836
01/01/19,2019,1,Pue.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 40 DE 850 MG, LAB ROCHE",372,Metformina,tabletas,40,850 mg,850,mg,21,362.6640344,8.99,1.0836
01/01/19,2019,1,Hgo.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 40 DE 850 MG, LAB ROCHE",391,Metformina,tabletas,40,850 mg,850,mg,13,381.1871974,12.83,1.0243
01/01/19,2019,1,Hgo.,GLINORBORAL,"MED P/DIAB, TABLETAS, 40 DE 5/50MG, LAB SILANES",569.18,Metformina,tabletas,40,5/50mg,5,mg,13,554.8954707,12.83,1.0243
01/01/19,2019,1,Hgo.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, 16 DE 2/850 MG, LAB SILA",528,Metformina,tabletas,16,2/850 mg,2,mg,13,514.748952,12.83,1.0243
01/01/19,2019,1,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",405,Metformina,tabletas,60,500 mg,500,mg,13,394.8358439,12.83,1.0243
01/01/19,2019,1,Coah.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, C/16 DE 2/850 MG, LAB SI",528.45,Metformina,tabletas,16,2/850 mg,2,mg,5,515.1876585,12.34,1.1216
01/01/19,2019,1,Coah.,METFORMINA,"MED P/ DIAB, TABLETAS, C/30 DE 2.5/500 MG, LAB P",40.25,Metformina,tabletas,30,5/500 mg,5,mg,5,39.23985856,12.34,1.1216
01/01/19,2019,1,Chis.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 850 MG, LAB SIEGFRIED R",348.35,Metformina,tabletas,60,850 mg,850,mg,7,339.6075709,7.79,1.0304
01/01/19,2019,1,Chis.,GLUCOPHAGE,"MED P/DIAB, CAPSULAS, 40 DE 850 MG, LAB ROCHE",337.44,Metformina,capsulas,40,850 mg,850,mg,7,328.9713757,7.79,1.0304
01/01/19,2019,1,Chis.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB NOVAG IN",41,Metformina,tabletas,30,850 mg,850,mg,7,39.97103605,7.79,1.0304
01/01/19,2019,1,Zac.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 750 GR, LAB MERCK",263.3,Metformina,tabletas,30,750 gr,750,gr,32,256.6920437,10.88,1.0763
01/12/18,2018,12,cdmx,PREDIAL,"MED P/DIAB, TABLETAS, C/40 DE 1000 MG, LAB SILANES",423.5,Metformina,tabletas,40,1000 mg,1000,mg,9,413.1191667,12.67,1.1187
01/12/18,2018,12,cdmx,DIMEFOR-G,"MED P/DIAB, TABLETAS, 30 DE 500/2.5 MG, SIEGFRIED",253,Metformina,tabletas,30,500/2.5 mg,500,mg,9,246.7984632,12.67,1.1187
01/12/18,2018,12,Yuc.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED R",152.49,Metformina,tabletas,30,500 mg,500,mg,31,148.7521647,10.68,1.0478
01/12/18,2018,12,Yuc.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB MERCK",336.99,Metformina,tabletas,30,750 mg,750,mg,31,328.7297001,10.68,1.0478
01/12/18,2018,12,Yuc.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB ELITE",51.5,Metformina,tabletas,30,850 mg,850,mg,31,50.23763185,10.68,1.0478
01/12/18,2018,12,Jal.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",298,Metformina,tabletas,60,500 mg,500,mg,14,290.6954231,7.59,1.1735
01/12/18,2018,12,N.L.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",372,Metformina,tabletas,40,850 mg,850,mg,19,362.8815349,12.63,1.2626
01/12/18,2018,12,N.L.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60 DE 500/2.5 MG, MERCK",594.6,Metformina,tabletas,60,500/2.5 mg,500,mg,19,580.025163,12.63,1.2626
01/12/18,2018,12,N.L.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, 16 DE 2/850 MG, SILANES",469.99,Metformina,tabletas,16,2/850 mg,2,mg,19,458.4696037,12.63,1.2626
01/12/18,2018,12,N.L.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG C/U, LAB MERCK",241.96,Metformina,tabletas,30,500 mg,500,mg,19,236.0290758,12.63,1.2626
01/12/18,2018,12,N.L.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG C/U, LAB MERCK",191,Metformina,tabletas,30,500 mg,500,mg,19,186.3182074,12.63,1.2626
01/12/18,2018,12,N.L.,GLIMETAL,"MED P/DIAB, TABLETAS, 16 DE 4/100 MG, LAB SILANES",756.1,Metformina,tabletas,16,4/100 mg,4,mg,19,737.5664745,12.63,1.2626
01/12/18,2018,12,B.C.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",485,Metformina,tabletas,40,850 mg,850,mg,2,473.1116785,9.97,1.1246
01/12/18,2018,12,B.C.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",396,Metformina,tabletas,40,850 mg,850,mg,2,386.2932468,9.97,1.1246
01/12/18,2018,12,B.C.,PREDIAL,"MED P/DIAB, TABLETAS, C/30 DE 850 MG, LAB SILANES",316,Metformina,tabletas,30,850 mg,850,mg,2,308.2542071,9.97,1.1246
01/12/18,2018,12,B.C.,DIMEFOR G,"MED P/DIAB, TABLETAS, C/60 DE 500/5 MG, LAB SIEGF",371.54,Metformina,tabletas,60,500/5 mg,500,mg,2,362.4328104,9.97,1.1246
01/12/18,2018,12,Chih.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",383.9,Metformina,tabletas,60,500 mg,500,mg,8,374.489842,9.25,1.0718
01/12/18,2018,12,Chih.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",463.29,Metformina,tabletas,40,850 mg,850,mg,8,451.9338341,9.25,1.0718
01/12/18,2018,12,Chih.,AGLUMENT,"MED P/DIAB, TABLETAS, C/30 DE 850 MG, LAB PROBIOME",134,Metformina,tabletas,30,850 mg,850,mg,8,130.7153916,9.25,1.0718
01/12/18,2018,12,Chih.,DABEX,"MED P/DIAB, TABLETAS, XR, C/60 DE 750 MG, LAB MERCK",519,Metformina,tabletas,60,750 mg,750,mg,8,506.2782704,9.25,1.0718
01/12/18,2018,12,Gro.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB ALPHARMA",25,Metformina,tabletas,30,850 mg,850,mg,12,24.38719992,11.13,1.1323
01/12/18,2018,12,Sin.,PRE-DIAL PLUS,"MED P/DIAB, TABLETAS, C/30 DE 850 MG, LAB SIL",346.99,Metformina,tabletas,30,850 mg,850,mg,25,338.4845801,10.69,1.0856
01/12/18,2018,12,Gto.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",397.5,Metformina,tabletas,60,500 mg,500,mg,11,387.7564788,9.89,1.0093
01/12/18,2018,12,Gto.,GLUCOPHAGE XR,"MED P/DIAB, GRAGEAS, 30 DE 750 MG, LAB MERCK",376.01,Metformina,grageas,30,750 mg,750,mg,11,366.7932418,9.89,1.0093
01/12/18,2018,12,Gto.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",278.1,Metformina,tabletas,30,850 mg,850,mg,11,271.283212,9.89,1.0093
01/12/18,2018,12,Pue.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB FARMACIA",45,Metformina,tabletas,30,850 mg,850,mg,21,43.89695986,8.99,1.1159
01/12/18,2018,12,Pue.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED R",152.5,Metformina,tabletas,30,500 mg,500,mg,21,148.7619195,8.99,1.1159
01/12/18,2018,12,Pue.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",358.5,Metformina,tabletas,60,500 mg,500,mg,21,349.7124469,8.99,1.1159
01/12/18,2018,12,Pue.,GLIMETAL,"TABLETAS 16, DE 1000/2 MG, LAB SILANES",491.36,Metformina,tabletas,16,1000/2 mg,1000,mg,21,479.3157822,8.99,1.1159
01/12/18,2018,12,S.L.P.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60, DE 500/2.5 MG, LAB M",368.2,Metformina,tabletas,60,500/2.5 mg,500,mg,24,359.1746805,10.85,1.0592
01/12/18,2018,12,S.L.P.,DABEX,"METABOLICO, TABLETAS, C/30 DE 850 MG, ME",209.68,Metformina,tabletas,30,850 mg,850,mg,24,204.5403232,10.85,1.0592
01/12/18,2018,12,S.L.P.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, PHARMA LIFE",16.5,Metformina,tabletas,30,850 mg,850,mg,24,16.09555195,10.85,1.0592
01/12/18,2018,12,Chis.,MELLITRON,"MED P/DIAB, TABLETAS, 40 DE 400/125 MG, LAB JANSS",261,Metformina,tabletas,40,400/125 mg,400,mg,7,254.6023672,7.79,1.0576
01/12/18,2018,12,Chis.,MAVIGLIN,"MED P/DIAB, TABLETAS, 30 25 MG, LAB GENERICO",46,Metformina,tabletas,30,25 mg,25,mg,7,44.87244786,7.79,1.0576
01/12/18,2018,12,Chis.,GLUCOPHAGE,"MED P/DIAB, CAPSULAS, 40 DE 850 MG, LAB ROCHE",355,Metformina,capsulas,40,850 mg,850,mg,7,346.2982389,7.79,1.0576
01/12/18,2018,12,Edo. de MÃ©x.,DIABEX,"MED P/DIAB, TABLETAS, 30 DE 850MG, LAB MERCK",262.9,Metformina,tabletas,30,850mg,850,mg,15,256.4557944,8.96,1.1016
01/12/18,2018,12,Edo. de MÃ©x.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 40 DE 850MG, LAB ROCHE",388,Metformina,tabletas,40,850mg,850,mg,15,378.4893428,8.96,1.1016
01/12/18,2018,12,Coah.,INSOGEN PLUS,"TABLETAS, C/80, 513/125 MG, LAB ITALMEX",435.81,Metformina,tabletas,80,513/125 mg,513,mg,5,425.127424,12.34,1.1234
01/12/18,2018,12,Ver.,DABEX-XR,"TABLETAS, 30 DE 500 MG, LAB MERCK",179.5,Metformina,tabletas,30,500 mg,500,mg,30,175.1000955,11.92,1.0983
01/12/18,2018,12,Ver.,DABEX XR,"TABLETAS, 30 DE 1000 MG, LAB MERCK",302,Metformina,tabletas,30,1000 mg,1000,mg,30,294.5973751,11.92,1.0983
01/12/18,2018,12,Tab.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB MERCK",309,Metformina,tabletas,30,750 mg,750,mg,27,301.4257911,12.15,1.2101
01/12/18,2018,12,Tab.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB ROCHE",347.55,Metformina,tabletas,60,500 mg,500,mg,27,339.0308534,12.15,1.2101
01/12/18,2018,12,Tab.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED R",158,Metformina,tabletas,30,500 mg,500,mg,27,154.1271035,12.15,1.2101
01/12/18,2018,12,Tab.,DABEX XR,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",333.91,Metformina,tabletas,60,500 mg,500,mg,27,325.7251971,12.15,1.2101
01/12/18,2018,12,Tamps.,DIMEFOR,"METABOLICO, TABL, 30 DE 850 MG, LAB SIEGFRIED RHEIN",215,Metformina,tabletas,30,850 mg,850,mg,28,209.7299194,12.77,1.1036
01/12/18,2018,12,Tamps.,GLUCOPHAGE,"METABOLICO, TABLETAS, C/60 DE 500 MG, LAB ROCHE",255.36,Metformina,tabletas,60,500 mg,500,mg,28,249.1006149,12.77,1.1036
01/12/18,2018,12,Tamps.,METFORMINA,"METABOLICO, TABLETAS, 30/850 MG, LAB PHARMALIFE",19.03,Metformina,tabletas,NA,30/850 mg,30,mg,28,18.56353658,12.77,1.1036
01/12/18,2018,12,Chih.,METFORMINA,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB PHARMA",46.51,Metformina,tabletas,60,500 mg,500,mg,8,45.36994674,9.25,1.0718
01/12/18,2018,12,Chih.,DABEX,"MED/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",314.5,Metformina,tabletas,60,500 mg,500,mg,8,306.7909751,9.25,1.0718
01/12/18,2018,12,Son.,GLUCOPHAGE XR,"MED P/DIABETES, TABLETAS, C/30 DE 500 MG, LAB",244.95,Metformina,tabletas,30,500 mg,500,mg,26,238.9457849,11.23,1.1199
01/12/18,2018,12,Son.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG  C/60, LAB MERK",263.4,Metformina,tabletas,60,500 mg,500,mg,26,256.9435384,11.23,1.1199
01/12/18,2018,12,Son.,GLUCOVACE,"MED P/DIAB, TABLETAS, C/60 DE 500MG/5MG, LAB MERC",433.7,Metformina,tabletas,60,500mg/5mg,500,mg,26,423.0691443,11.23,1.1199
01/12/18,2018,12,Son.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",441.59,Metformina,tabletas,40,850 mg,850,mg,26,430.7657446,11.23,1.1199
01/12/18,2018,12,Coah.,GLUCOVANCE,"TABLETAS, C/60 DE 500 MG, 2.5 MG, LAB MERCK",351,Metformina,tabletas,60,500 mg,500,mg,5,342.3962869,12.34,1.1234
