Fecha,anio,mes,Estado,nombre,Especificacion,precio_promedio,generico,tipo,cantidad_tipo,dosis,cantidad_dosis,unidad_dosis,cvegeo,prev_diab,precio_prom_def,pobreza_laboral,publico,privado
01/06/2020,2020,6,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",428.97,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,403.2980106,ND,153,88
01/07/2020,2020,7,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",428.97,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,401.2044715,1.2936,153,88
01/08/2020,2020,8,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",428.97,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,399.6458526,1.2936,153,88
01/09/2020,2020,9,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",428.97,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,398.7287764,1.2936,153,88
01/10/2020,2020,10,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",428.97,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,396.3112777,1.2339,153,88
01/11/2020,2020,11,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",503.98,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,465.2383595,1.2339,153,88
01/12/2020,2020,12,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",503.98,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,463.4771463,1.2339,153,88
01/01/2021,2021,1,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",503.98,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,459.5252294,1.1445,153,88
01/02/2021,2021,2,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",463.28,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,419.7707155,1.1445,153,88
01/03/2021,2021,3,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,489.2747163,1.1445,153,88
01/04/2021,2021,4,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,487.6654204,1.1327,153,88
01/05/2021,2021,5,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,486.6920363,1.1327,153,88
01/06/2021,2021,6,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,484.1261676,1.1327,153,88
01/07/2021,2021,7,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,481.2865768,1.171,153,88
01/08/2021,2021,8,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,480.3738665,1.171,153,88
01/09/2021,2021,9,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,477.4139003,1.171,153,88
01/10/2021,2021,10,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,473.4370293,1.2211,153,88
01/11/2021,2021,11,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,468.1006815,1.2211,153,88
01/12/2021,2021,12,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,466.4215639,1.2211,153,88
01/01/2022,2022,1,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,463.6858175,1.1463,153,88
01/02/2022,2022,2,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,459.8689056,1.1463,153,88
01/03/2022,2022,3,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,455.3608334,1.1463,153,88
01/04/2022,2022,4,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,452.9150919,1.1463,153,88
01/05/2022,2022,5,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,452.1013095,1.1463,153,88
01/06/2022,2022,6,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",544.47,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,448.3352931,1.1463,153,88
01/07/2022,2022,7,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",493.21,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,403.1427923,1.1463,153,88
01/08/2022,2022,8,Pue.,INSULINA GLARGINA,"MED P/DIAB, AMPOLLETAS, 1 DE 10 ML, LAB P",443.42,Insulina,ampolletas,1,10 ml,10,ml,21,8.99,359.9256794,1.1463,153,88
01/08/2018,2018,8,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",724,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,724,1.0492,20,45
01/09/2018,2018,9,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",742,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,738.8966341,1.0492,20,45
01/10/2018,2018,10,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",752,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,744.9809091,1.0508,20,45
01/11/2018,2018,11,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",747.11,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,733.8984153,1.0508,20,45
01/12/2018,2018,12,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",749.3,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,730.9331562,1.0508,20,45
01/01/2019,2019,1,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",749.3,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,730.4950564,0.9284,20,45
01/02/2019,2019,2,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",749.3,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,730.2759078,0.9284,20,45
01/03/2019,2019,3,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",759.05,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,738.9000054,0.9284,20,45
01/04/2019,2019,4,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",765.5,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,744.7319424,1.052,20,45
01/05/2019,2019,5,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",769,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,746.7881778,1.052,20,45
01/06/2019,2019,6,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",772,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,749.3268623,1.052,20,45
01/07/2019,2019,7,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",772,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,748.3620623,1.091,20,45
01/08/2019,2019,8,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",782,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,757.9042603,1.091,20,45
01/09/2019,2019,9,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",794,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,767.692442,1.091,20,45
01/10/2019,2019,10,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",794,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,763.5691685,1.063,20,45
01/11/2019,2019,11,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",798.7,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,761.9175046,1.063,20,45
01/12/2019,2019,12,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",803.4,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,763.4082755,1.063,20,45
01/01/2020,2020,1,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",812.23,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,770.5095546,1,20,45
01/02/2020,2020,2,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",823,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,779.0721506,1,20,45
01/03/2020,2020,3,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",822.53,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,776.5530373,1,20,45
01/04/2020,2020,4,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",830.64,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,782.0033451,ND,20,45
01/05/2020,2020,5,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",837.55,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,787.8201841,ND,20,45
01/06/2020,2020,6,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",834.31,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,784.3801739,ND,20,45
01/07/2020,2020,7,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",834.9,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,780.8602308,1.232,20,45
01/08/2020,2020,8,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",834.9,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,777.8267067,1.232,20,45
01/09/2020,2020,9,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",834.9,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,776.0418105,1.232,20,45
01/10/2020,2020,10,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",835.45,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,771.8447838,1.0608,20,45
01/11/2020,2020,11,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",836,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,771.7355223,1.0608,20,45
01/12/2020,2020,12,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",836,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,768.814029,1.0608,20,45
01/01/2021,2021,1,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",836,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,762.258605,1.0729,20,45
01/02/2021,2021,2,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",836,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,757.4864404,1.0729,20,45
01/03/2021,2021,3,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",836,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,751.2510567,1.0729,20,45
01/04/2021,2021,4,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",842.5,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,754.6019371,1.0724,20,45
01/05/2021,2021,5,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",849,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,758.9059798,1.0724,20,45
01/06/2021,2021,6,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",849,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,754.9049834,1.0724,20,45
01/07/2021,2021,7,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",857,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,757.5488022,1.0352,20,45
01/08/2021,2021,8,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",857,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,756.1121891,1.0352,20,45
01/09/2021,2021,9,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",835.9,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,732.9518234,1.0352,20,45
01/10/2021,2021,10,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",839,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,729.5418803,1.0922,20,45
01/11/2021,2021,11,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",839,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,721.3188454,1.0922,20,45
01/12/2021,2021,12,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",839,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,718.7314123,1.0922,20,45
01/01/2022,2022,1,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",839,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,714.5157693,1.0647,20,45
01/02/2022,2022,2,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",812.86,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,686.555804,1.0647,20,45
01/03/2022,2022,3,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",814.43,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,681.1385816,1.0647,20,45
01/04/2022,2022,4,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",817.81,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,680.2918274,1.0647,20,45
01/05/2022,2022,5,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",821.31,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,681.9757315,1.0647,20,45
01/06/2022,2022,6,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",823,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,677.6864587,1.0647,20,45
01/07/2022,2022,7,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",823,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,672.7084165,1.0647,20,45
01/08/2022,2022,8,Qro.,UMULIN,"AMPOLLETAS, C/1 DE 100 MG, LAB LILLY",823,Insulina,ampolletas,1,100 mg,100,mg,22,7.51,668.0321911,1.0647,20,45
01/08/2018,2018,8,Q. Roo.,HUMULIN R,"AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",459.26,Insulina,ampolletas,1,10ui,10,ui,23,7.41,459.26,0.9659,29,30
01/09/2018,2018,9,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",480.02,Insulina,ampolletas,1,10ui,10,ui,23,7.41,478.0123481,0.9659,29,30
01/10/2018,2018,10,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",480.02,Insulina,ampolletas,1,10ui,10,ui,23,7.41,475.5395425,0.9575,29,30
01/11/2018,2018,11,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",480.02,Insulina,ampolletas,1,10ui,10,ui,23,7.41,471.5315246,0.9575,29,30
01/12/2018,2018,12,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",480.02,Insulina,ampolletas,1,10ui,10,ui,23,7.41,468.2537483,0.9575,29,30
01/01/2019,2019,1,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",499.11,Insulina,ampolletas,1,10ui,10,ui,23,7.41,486.5839952,0.9378,29,30
01/02/2019,2019,2,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",499.11,Insulina,ampolletas,1,10ui,10,ui,23,7.41,486.43802,0.9378,29,30
01/03/2019,2019,3,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",522.58,Insulina,ampolletas,1,10ui,10,ui,23,7.41,508.7074169,0.9378,29,30
01/04/2019,2019,4,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",522.58,Insulina,ampolletas,1,10ui,10,ui,23,7.41,508.4023755,0.9545,29,30
01/05/2019,2019,5,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",507.53,Insulina,ampolletas,1,10ui,10,ui,23,7.41,492.8704862,0.9545,29,30
01/06/2019,2019,6,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",507.53,Insulina,ampolletas,1,10ui,10,ui,23,7.41,492.6241741,0.9545,29,30
01/07/2019,2019,7,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",507.53,Insulina,ampolletas,1,10ui,10,ui,23,7.41,491.9898931,1.0455,29,30
01/08/2019,2019,8,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",507.53,Insulina,ampolletas,1,10ui,10,ui,23,7.41,491.8914952,1.0455,29,30
01/09/2019,2019,9,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",507.53,Insulina,ampolletas,1,10ui,10,ui,23,7.41,490.7140366,1.0455,29,30
01/10/2019,2019,10,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",507.53,Insulina,ampolletas,1,10ui,10,ui,23,7.41,488.0784132,1.0298,29,30
01/11/2019,2019,11,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",505.77,Insulina,ampolletas,1,10ui,10,ui,23,7.41,482.4777968,1.0298,29,30
01/12/2019,2019,12,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",507.53,Insulina,ampolletas,1,10ui,10,ui,23,7.41,482.2661216,1.0298,29,30
01/01/2020,2020,1,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",528.1,Insulina,ampolletas,1,10ui,10,ui,23,7.41,500.97398,1,29,30
01/02/2020,2020,2,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",528.1,Insulina,ampolletas,1,10ui,10,ui,23,7.41,499.9125185,1,29,30
01/03/2020,2020,3,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",528.1,Insulina,ampolletas,1,10ui,10,ui,23,7.41,498.5807922,1,29,30
01/04/2020,2020,4,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",528.1,Insulina,ampolletas,1,10ui,10,ui,23,7.41,497.1780393,ND,29,30
01/05/2020,2020,5,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",528.1,Insulina,ampolletas,1,10ui,10,ui,23,7.41,496.743883,ND,29,30
01/06/2020,2020,6,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",528.1,Insulina,ampolletas,1,10ui,10,ui,23,7.41,496.4955111,ND,29,30
01/07/2020,2020,7,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",516,Insulina,ampolletas,1,10ui,10,ui,23,7.41,482.6013644,1.8411,29,30
01/08/2020,2020,8,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",527.48,Insulina,ampolletas,1,10ui,10,ui,23,7.41,491.4217646,1.8411,29,30
01/09/2020,2020,9,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",527.48,Insulina,ampolletas,1,10ui,10,ui,23,7.41,490.2940882,1.8411,29,30
01/10/2020,2020,10,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",527.48,Insulina,ampolletas,1,10ui,10,ui,23,7.41,487.3214275,1.5671,29,30
01/11/2020,2020,11,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",546,Insulina,ampolletas,1,10ui,10,ui,23,7.41,504.0282239,1.5671,29,30
01/12/2020,2020,12,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",546,Insulina,ampolletas,1,10ui,10,ui,23,7.41,502.1201673,1.5671,29,30
01/01/2021,2021,1,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",543.97,Insulina,ampolletas,1,10ui,10,ui,23,7.41,495.987815,1.41,29,30
01/02/2021,2021,2,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",544.99,Insulina,ampolletas,1,10ui,10,ui,23,7.41,493.8068602,1.41,29,30
01/03/2021,2021,3,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",546,Insulina,ampolletas,1,10ui,10,ui,23,7.41,490.6496136,1.41,29,30
01/04/2021,2021,4,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",599.99,Insulina,ampolletas,1,10ui,10,ui,23,7.41,537.3930163,1.2555,29,30
01/05/2021,2021,5,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",571.98,Insulina,ampolletas,1,10ui,10,ui,23,7.41,511.2827354,1.2555,29,30
01/06/2021,2021,6,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",543.97,Insulina,ampolletas,1,10ui,10,ui,23,7.41,483.6815828,1.2555,29,30
01/07/2021,2021,7,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",543.97,Insulina,ampolletas,1,10ui,10,ui,23,7.41,480.8445997,1.1021,29,30
01/08/2021,2021,8,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",543.97,Insulina,ampolletas,1,10ui,10,ui,23,7.41,479.9327275,1.1021,29,30
01/09/2021,2021,9,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",543.97,Insulina,ampolletas,1,10ui,10,ui,23,7.41,476.9754796,1.1021,29,30
01/10/2021,2021,10,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",599,Insulina,ampolletas,1,10ui,10,ui,23,7.41,520.8529038,1.0834,29,30
01/11/2021,2021,11,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",572.99,Insulina,ampolletas,1,10ui,10,ui,23,7.41,492.6203638,1.0834,29,30
01/12/2021,2021,12,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",572.99,Insulina,ampolletas,1,10ui,10,ui,23,7.41,490.853292,1.0834,29,30
01/01/2022,2022,1,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",572.99,Insulina,ampolletas,1,10ui,10,ui,23,7.41,487.9742439,1.1059,29,30
01/02/2022,2022,2,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",572.99,Insulina,ampolletas,1,10ui,10,ui,23,7.41,483.9573975,1.1059,29,30
01/03/2022,2022,3,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",573,Insulina,ampolletas,1,10ui,10,ui,23,7.41,479.2215504,1.1059,29,30
01/04/2022,2022,4,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",573,Insulina,ampolletas,1,10ui,10,ui,23,7.41,476.647653,1.1059,29,30
01/05/2022,2022,5,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",579,Insulina,ampolletas,1,10ui,10,ui,23,7.41,480.7733359,1.1059,29,30
01/06/2022,2022,6,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",584.5,Insulina,ampolletas,1,10ui,10,ui,23,7.41,481.2973695,1.1059,29,30
01/07/2022,2022,7,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",584.5,Insulina,ampolletas,1,10ui,10,ui,23,7.41,477.7619312,1.1059,29,30
01/08/2022,2022,8,Q. Roo.,HUMULIN R,"METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",584.5,Insulina,ampolletas,1,10ui,10,ui,23,7.41,474.4408453,1.1059,29,30
01/09/2018,2018,9,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",345,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,343.5570603,1.19,59,32
01/10/2018,2018,10,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",345,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,341.7798054,1.2101,59,32
01/11/2018,2018,11,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",345,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,338.8991625,1.2101,59,32
